latitude,longitude,County,State_Abbrev,Geo_ID,County_State,State
41.09087088,-85.06656204,Allen County,IN,0500000US18003,"Allen County, Indiana",Indiana
39.20597057,-85.89760297,Bartholomew County,IN,0500000US18005,"Bartholomew County, Indiana",Indiana
40.60625846,-87.31090602,Benton County,IN,0500000US18007,"Benton County, Indiana",Indiana
40.47360056,-85.32481992,Blackford County,IN,0500000US18009,"Blackford County, Indiana",Indiana
40.05080138,-86.46869621,Boone County,IN,0500000US18011,"Boone County, Indiana",Indiana
39.19621116,-86.2273748,Brown County,IN,0500000US18013,"Brown County, Indiana",Indiana
40.58285856,-86.56348413,Carroll County,IN,0500000US18015,"Carroll County, Indiana",Indiana
40.7614915,-86.34594656,Cass County,IN,0500000US18017,"Cass County, Indiana",Indiana
38.47719455,-85.70727163,Clark County,IN,0500000US18019,"Clark County, Indiana",Indiana
39.39272785,-87.11575844,Clay County,IN,0500000US18021,"Clay County, Indiana",Indiana
40.3016906,-86.47515954,Clinton County,IN,0500000US18023,"Clinton County, Indiana",Indiana
38.29241457,-86.45170839,Crawford County,IN,0500000US18025,"Crawford County, Indiana",Indiana
38.70240997,-87.07206846,Daviess County,IN,0500000US18027,"Daviess County, Indiana",Indiana
39.1451919,-84.97325853,Dearborn County,IN,0500000US18029,"Dearborn County, Indiana",Indiana
39.30699993,-85.50114305,Decatur County,IN,0500000US18031,"Decatur County, Indiana",Indiana
41.39758002,-84.99908428,DeKalb County,IN,0500000US18033,"DeKalb County, Indiana",Indiana
40.22752532,-85.3968993,Delaware County,IN,0500000US18035,"Delaware County, Indiana",Indiana
38.36427643,-86.87980212,Dubois County,IN,0500000US18037,"Dubois County, Indiana",Indiana
41.59738448,-85.85875528,Elkhart County,IN,0500000US18039,"Elkhart County, Indiana",Indiana
39.64005585,-85.17872496,Fayette County,IN,0500000US18041,"Fayette County, Indiana",Indiana
38.31892864,-85.90683072,Floyd County,IN,0500000US18043,"Floyd County, Indiana",Indiana
40.12087076,-87.2419917,Fountain County,IN,0500000US18045,"Fountain County, Indiana",Indiana
39.41486452,-85.06028488,Franklin County,IN,0500000US18047,"Franklin County, Indiana",Indiana
41.0469633,-86.26358368,Fulton County,IN,0500000US18049,"Fulton County, Indiana",Indiana
38.31182537,-87.58459437,Gibson County,IN,0500000US18051,"Gibson County, Indiana",Indiana
40.51584459,-85.6547259,Grant County,IN,0500000US18053,"Grant County, Indiana",Indiana
39.03632773,-86.96204637,Greene County,IN,0500000US18055,"Greene County, Indiana",Indiana
40.07248948,-86.05201425,Hamilton County,IN,0500000US18057,"Hamilton County, Indiana",Indiana
39.82354998,-85.77323764,Hancock County,IN,0500000US18059,"Hancock County, Indiana",Indiana
38.19512288,-86.11131095,Harrison County,IN,0500000US18061,"Harrison County, Indiana",Indiana
39.76951737,-86.50997588,Hendricks County,IN,0500000US18063,"Hendricks County, Indiana",Indiana
39.93103974,-85.39643537,Henry County,IN,0500000US18065,"Henry County, Indiana",Indiana
40.48358562,-86.11693073,Howard County,IN,0500000US18067,"Howard County, Indiana",Indiana
40.82923996,-85.48817228,Huntington County,IN,0500000US18069,"Huntington County, Indiana",Indiana
38.90641749,-86.03754135,Jackson County,IN,0500000US18071,"Jackson County, Indiana",Indiana
41.0229983,-87.11612124,Jasper County,IN,0500000US18073,"Jasper County, Indiana",Indiana
40.43791837,-85.00563533,Jay County,IN,0500000US18075,"Jay County, Indiana",Indiana
38.78582266,-85.43857288,Jefferson County,IN,0500000US18077,"Jefferson County, Indiana",Indiana
38.99693006,-85.6280646,Jennings County,IN,0500000US18079,"Jennings County, Indiana",Indiana
39.48997075,-86.10163679,Johnson County,IN,0500000US18081,"Johnson County, Indiana",Indiana
38.68908988,-87.41800847,Knox County,IN,0500000US18083,"Knox County, Indiana",Indiana
41.24409734,-85.86071768,Kosciusko County,IN,0500000US18085,"Kosciusko County, Indiana",Indiana
41.64260624,-85.42649791,LaGrange County,IN,0500000US18087,"LaGrange County, Indiana",Indiana
41.47221213,-87.3763856,Lake County,IN,0500000US18089,"Lake County, Indiana",Indiana
41.54902156,-86.74236622,LaPorte County,IN,0500000US18091,"LaPorte County, Indiana",Indiana
38.84116289,-86.48345113,Lawrence County,IN,0500000US18093,"Lawrence County, Indiana",Indiana
40.16165562,-85.71934517,Madison County,IN,0500000US18095,"Madison County, Indiana",Indiana
39.78170968,-86.13847167,Marion County,IN,0500000US18097,"Marion County, Indiana",Indiana
41.32484896,-86.26176129,Marshall County,IN,0500000US18099,"Marshall County, Indiana",Indiana
38.70801119,-86.80306547,Martin County,IN,0500000US18101,"Martin County, Indiana",Indiana
40.76950401,-86.04502307,Miami County,IN,0500000US18103,"Miami County, Indiana",Indiana
39.16091756,-86.52313721,Monroe County,IN,0500000US18105,"Monroe County, Indiana",Indiana
40.04037852,-86.8932998,Montgomery County,IN,0500000US18107,"Montgomery County, Indiana",Indiana
39.48154835,-86.44621214,Morgan County,IN,0500000US18109,"Morgan County, Indiana",Indiana
40.95584774,-87.39753659,Newton County,IN,0500000US18111,"Newton County, Indiana",Indiana
41.39859951,-85.41746673,Noble County,IN,0500000US18113,"Noble County, Indiana",Indiana
38.95009459,-84.96504312,Ohio County,IN,0500000US18115,"Ohio County, Indiana",Indiana
38.54177889,-86.49506928,Orange County,IN,0500000US18117,"Orange County, Indiana",Indiana
39.31281005,-86.83765423,Owen County,IN,0500000US18119,"Owen County, Indiana",Indiana
39.77362005,-87.20636722,Parke County,IN,0500000US18121,"Parke County, Indiana",Indiana
38.07964914,-86.6380318,Perry County,IN,0500000US18123,"Perry County, Indiana",Indiana
38.39878326,-87.23216432,Pike County,IN,0500000US18125,"Pike County, Indiana",Indiana
41.50883829,-87.07331914,Porter County,IN,0500000US18127,"Porter County, Indiana",Indiana
38.02189155,-87.86847118,Posey County,IN,0500000US18129,"Posey County, Indiana",Indiana
41.04183211,-86.69877926,Pulaski County,IN,0500000US18131,"Pulaski County, Indiana",Indiana
39.66626179,-86.84499977,Putnam County,IN,0500000US18133,"Putnam County, Indiana",Indiana
40.15763956,-85.01131041,Randolph County,IN,0500000US18135,"Randolph County, Indiana",Indiana
39.10345467,-85.26238637,Ripley County,IN,0500000US18137,"Ripley County, Indiana",Indiana
39.61994844,-85.46576118,Rush County,IN,0500000US18139,"Rush County, Indiana",Indiana
41.61671801,-86.28985769,St. Joseph County,IN,0500000US18141,"St. Joseph County, Indiana",Indiana
38.68506995,-85.7474681,Scott County,IN,0500000US18143,"Scott County, Indiana",Indiana
39.52369219,-85.7917004,Shelby County,IN,0500000US18145,"Shelby County, Indiana",Indiana
38.01405896,-87.00770591,Spencer County,IN,0500000US18147,"Spencer County, Indiana",Indiana
41.28092644,-86.64764857,Starke County,IN,0500000US18149,"Starke County, Indiana",Indiana
41.64386788,-85.00076485,Steuben County,IN,0500000US18151,"Steuben County, Indiana",Indiana
39.08883469,-87.41469039,Sullivan County,IN,0500000US18153,"Sullivan County, Indiana",Indiana
38.82616077,-85.03699792,Switzerland County,IN,0500000US18155,"Switzerland County, Indiana",Indiana
40.38861873,-86.89409741,Tippecanoe County,IN,0500000US18157,"Tippecanoe County, Indiana",Indiana
40.31134524,-86.05185897,Tipton County,IN,0500000US18159,"Tipton County, Indiana",Indiana
39.62554585,-84.92514203,Union County,IN,0500000US18161,"Union County, Indiana",Indiana
38.02495786,-87.58578496,Vanderburgh County,IN,0500000US18163,"Vanderburgh County, Indiana",Indiana
39.85381146,-87.46397828,Vermillion County,IN,0500000US18165,"Vermillion County, Indiana",Indiana
39.4306386,-87.38996445,Vigo County,IN,0500000US18167,"Vigo County, Indiana",Indiana
40.84569301,-85.79400567,Wabash County,IN,0500000US18169,"Wabash County, Indiana",Indiana
40.34690333,-87.35331448,Warren County,IN,0500000US18171,"Warren County, Indiana",Indiana
38.09216624,-87.27205374,Warrick County,IN,0500000US18173,"Warrick County, Indiana",Indiana
38.59998417,-86.1053059,Washington County,IN,0500000US18175,"Washington County, Indiana",Indiana
39.86441646,-85.00987614,Wayne County,IN,0500000US18177,"Wayne County, Indiana",Indiana
40.72918665,-85.22121986,Wells County,IN,0500000US18179,"Wells County, Indiana",Indiana
40.74977159,-86.8654694,White County,IN,0500000US18181,"White County, Indiana",Indiana
41.13937534,-85.50511794,Whitley County,IN,0500000US18183,"Whitley County, Indiana",Indiana
41.33074643,-94.47094134,Adair County,IA,0500000US19001,"Adair County, Iowa",Iowa
41.02898389,-94.69918488,Adams County,IA,0500000US19003,"Adams County, Iowa",Iowa
43.28428379,-91.37809229,Allamakee County,IA,0500000US19005,"Allamakee County, Iowa",Iowa
40.74316347,-92.86861042,Appanoose County,IA,0500000US19007,"Appanoose County, Iowa",Iowa
41.68458933,-94.9058222,Audubon County,IA,0500000US19009,"Audubon County, Iowa",Iowa
42.08017475,-92.06573173,Benton County,IA,0500000US19011,"Benton County, Iowa",Iowa
42.47009574,-92.30881971,Black Hawk County,IA,0500000US19013,"Black Hawk County, Iowa",Iowa
42.03650263,-93.93163709,Boone County,IA,0500000US19015,"Boone County, Iowa",Iowa
42.77458725,-92.31805483,Bremer County,IA,0500000US19017,"Bremer County, Iowa",Iowa
42.47078379,-91.83784215,Buchanan County,IA,0500000US19019,"Buchanan County, Iowa",Iowa
42.73549362,-95.15114886,Buena Vista County,IA,0500000US19021,"Buena Vista County, Iowa",Iowa
42.73156614,-92.79019344,Butler County,IA,0500000US19023,"Butler County, Iowa",Iowa
42.38518485,-94.6404136,Calhoun County,IA,0500000US19025,"Calhoun County, Iowa",Iowa
42.03623822,-94.86055928,Carroll County,IA,0500000US19027,"Carroll County, Iowa",Iowa
41.33148761,-94.92782663,Cass County,IA,0500000US19029,"Cass County, Iowa",Iowa
41.77232666,-91.13242305,Cedar County,IA,0500000US19031,"Cedar County, Iowa",Iowa
43.08155771,-93.26081843,Cerro Gordo County,IA,0500000US19033,"Cerro Gordo County, Iowa",Iowa
42.73562258,-95.6238054,Cherokee County,IA,0500000US19035,"Cherokee County, Iowa",Iowa
43.06004135,-92.31766375,Chickasaw County,IA,0500000US19037,"Chickasaw County, Iowa",Iowa
41.02903229,-93.78515784,Clarke County,IA,0500000US19039,"Clarke County, Iowa",Iowa
43.0825804,-95.15091942,Clay County,IA,0500000US19041,"Clay County, Iowa",Iowa
42.84474931,-91.34143277,Clayton County,IA,0500000US19043,"Clayton County, Iowa",Iowa
41.89803581,-90.53197243,Clinton County,IA,0500000US19045,"Clinton County, Iowa",Iowa
42.03721246,-95.38196775,Crawford County,IA,0500000US19047,"Crawford County, Iowa",Iowa
41.6848582,-94.03976193,Dallas County,IA,0500000US19049,"Dallas County, Iowa",Iowa
40.74768908,-92.40971729,Davis County,IA,0500000US19051,"Davis County, Iowa",Iowa
40.73768271,-93.78628141,Decatur County,IA,0500000US19053,"Decatur County, Iowa",Iowa
42.4712209,-91.36734141,Delaware County,IA,0500000US19055,"Delaware County, Iowa",Iowa
40.92317439,-91.18148299,Des Moines County,IA,0500000US19057,"Des Moines County, Iowa",Iowa
43.37798476,-95.15083006,Dickinson County,IA,0500000US19059,"Dickinson County, Iowa",Iowa
42.46882243,-90.88252185,Dubuque County,IA,0500000US19061,"Dubuque County, Iowa",Iowa
43.37802248,-94.67848026,Emmet County,IA,0500000US19063,"Emmet County, Iowa",Iowa
42.86259615,-91.84432433,Fayette County,IA,0500000US19065,"Fayette County, Iowa",Iowa
43.05992085,-92.78900337,Floyd County,IA,0500000US19067,"Floyd County, Iowa",Iowa
42.73254585,-93.26247299,Franklin County,IA,0500000US19069,"Franklin County, Iowa",Iowa
40.74558919,-95.60467654,Fremont County,IA,0500000US19071,"Fremont County, Iowa",Iowa
42.03624037,-94.39681699,Greene County,IA,0500000US19073,"Greene County, Iowa",Iowa
42.40186507,-92.79141774,Grundy County,IA,0500000US19075,"Grundy County, Iowa",Iowa
41.68375481,-94.50105501,Guthrie County,IA,0500000US19077,"Guthrie County, Iowa",Iowa
42.38377132,-93.70680967,Hamilton County,IA,0500000US19079,"Hamilton County, Iowa",Iowa
43.08188607,-93.7342723,Hancock County,IA,0500000US19081,"Hancock County, Iowa",Iowa
42.38388032,-93.2404025,Hardin County,IA,0500000US19083,"Hardin County, Iowa",Iowa
41.68285275,-95.81692089,Harrison County,IA,0500000US19085,"Harrison County, Iowa",Iowa
40.98797101,-91.54453228,Henry County,IA,0500000US19087,"Henry County, Iowa",Iowa
43.35676734,-92.3171989,Howard County,IA,0500000US19089,"Howard County, Iowa",Iowa
42.77646776,-94.20718305,Humboldt County,IA,0500000US19091,"Humboldt County, Iowa",Iowa
42.38687466,-95.51349616,Ida County,IA,0500000US19093,"Ida County, Iowa",Iowa
41.68632343,-92.06552401,Iowa County,IA,0500000US19095,"Iowa County, Iowa",Iowa
42.17174259,-90.5742294,Jackson County,IA,0500000US19097,"Jackson County, Iowa",Iowa
41.68603885,-93.05376454,Jasper County,IA,0500000US19099,"Jasper County, Iowa",Iowa
41.03176207,-91.94887288,Jefferson County,IA,0500000US19101,"Jefferson County, Iowa",Iowa
41.67152486,-91.58810189,Johnson County,IA,0500000US19103,"Johnson County, Iowa",Iowa
42.12123707,-91.13146542,Jones County,IA,0500000US19105,"Jones County, Iowa",Iowa
41.33646548,-92.17864232,Keokuk County,IA,0500000US19107,"Keokuk County, Iowa",Iowa
43.20413003,-94.20671993,Kossuth County,IA,0500000US19109,"Kossuth County, Iowa",Iowa
40.64198217,-91.4792644,Lee County,IA,0500000US19111,"Lee County, Iowa",Iowa
42.07895353,-91.59902286,Linn County,IA,0500000US19113,"Linn County, Iowa",Iowa
41.21850706,-91.2596183,Louisa County,IA,0500000US19115,"Louisa County, Iowa",Iowa
41.02937379,-93.32772066,Lucas County,IA,0500000US19117,"Lucas County, Iowa",Iowa
43.38049696,-96.21029239,Lyon County,IA,0500000US19119,"Lyon County, Iowa",Iowa
41.33071422,-94.01556195,Madison County,IA,0500000US19121,"Madison County, Iowa",Iowa
41.33520346,-92.64090936,Mahaska County,IA,0500000US19123,"Mahaska County, Iowa",Iowa
41.33445188,-93.09943715,Marion County,IA,0500000US19125,"Marion County, Iowa",Iowa
42.03584923,-92.99877135,Marshall County,IA,0500000US19127,"Marshall County, Iowa",Iowa
41.03345226,-95.62132672,Mills County,IA,0500000US19129,"Mills County, Iowa",Iowa
43.35641237,-92.78903145,Mitchell County,IA,0500000US19131,"Mitchell County, Iowa",Iowa
42.05166625,-95.95992348,Monona County,IA,0500000US19133,"Monona County, Iowa",Iowa
41.029783,-92.86898768,Monroe County,IA,0500000US19135,"Monroe County, Iowa",Iowa
41.03014,-95.15637577,Montgomery County,IA,0500000US19137,"Montgomery County, Iowa",Iowa
41.48392205,-91.11275625,Muscatine County,IA,0500000US19139,"Muscatine County, Iowa",Iowa
43.08375265,-95.62487834,O'Brien County,IA,0500000US19141,"O'Brien County, Iowa",Iowa
43.37857035,-95.6236852,Osceola County,IA,0500000US19143,"Osceola County, Iowa",Iowa
40.73914402,-95.15017486,Page County,IA,0500000US19145,"Page County, Iowa",Iowa
43.08206429,-94.67813707,Palo Alto County,IA,0500000US19147,"Palo Alto County, Iowa",Iowa
42.73784732,-96.21402739,Plymouth County,IA,0500000US19149,"Plymouth County, Iowa",Iowa
42.73413511,-94.67874661,Pocahontas County,IA,0500000US19151,"Pocahontas County, Iowa",Iowa
41.68550483,-93.57353354,Polk County,IA,0500000US19153,"Polk County, Iowa",Iowa
41.33661235,-95.54239308,Pottawattamie County,IA,0500000US19155,"Pottawattamie County, Iowa",Iowa
41.68644219,-92.5314684,Poweshiek County,IA,0500000US19157,"Poweshiek County, Iowa",Iowa
40.7352023,-94.24397191,Ringgold County,IA,0500000US19159,"Ringgold County, Iowa",Iowa
42.38626036,-95.10539456,Sac County,IA,0500000US19161,"Sac County, Iowa",Iowa
41.63709783,-90.6232428,Scott County,IA,0500000US19163,"Scott County, Iowa",Iowa
41.68509259,-95.31021134,Shelby County,IA,0500000US19165,"Shelby County, Iowa",Iowa
43.08261738,-96.17788284,Sioux County,IA,0500000US19167,"Sioux County, Iowa",Iowa
42.03624149,-93.46504477,Story County,IA,0500000US19169,"Story County, Iowa",Iowa
42.07981175,-92.53254259,Tama County,IA,0500000US19171,"Tama County, Iowa",Iowa
40.73743236,-94.69641476,Taylor County,IA,0500000US19173,"Taylor County, Iowa",Iowa
41.0277304,-94.24237915,Union County,IA,0500000US19175,"Union County, Iowa",Iowa
40.75323433,-91.9499783,Van Buren County,IA,0500000US19177,"Van Buren County, Iowa",Iowa
41.03058454,-92.40944988,Wapello County,IA,0500000US19179,"Wapello County, Iowa",Iowa
41.33437346,-93.56135936,Warren County,IA,0500000US19181,"Warren County, Iowa",Iowa
41.33560019,-91.7178702,Washington County,IA,0500000US19183,"Washington County, Iowa",Iowa
40.73947019,-93.32736387,Wayne County,IA,0500000US19185,"Wayne County, Iowa",Iowa
42.42794917,-94.18177437,Webster County,IA,0500000US19187,"Webster County, Iowa",Iowa
43.37756778,-93.73419547,Winnebago County,IA,0500000US19189,"Winnebago County, Iowa",Iowa
43.29067883,-91.84370361,Winneshiek County,IA,0500000US19191,"Winneshiek County, Iowa",Iowa
42.38972916,-96.0447949,Woodbury County,IA,0500000US19193,"Woodbury County, Iowa",Iowa
43.37739845,-93.26084755,Worth County,IA,0500000US19195,"Worth County, Iowa",Iowa
42.73311899,-93.73514366,Wright County,IA,0500000US19197,"Wright County, Iowa",Iowa
37.88573494,-95.30138893,Allen County,KS,0500000US20001,"Allen County, Kansas",Kansas
38.21420483,-95.29332853,Anderson County,KS,0500000US20003,"Anderson County, Kansas",Kansas
39.53174,-95.31344465,Atchison County,KS,0500000US20005,"Atchison County, Kansas",Kansas
37.22883855,-98.68479063,Barber County,KS,0500000US20007,"Barber County, Kansas",Kansas
38.47896397,-98.75646429,Barton County,KS,0500000US20009,"Barton County, Kansas",Kansas
37.85522562,-94.84929684,Bourbon County,KS,0500000US20011,"Bourbon County, Kansas",Kansas
39.82649892,-95.56421966,Brown County,KS,0500000US20013,"Brown County, Kansas",Kansas
37.78127075,-96.83906546,Butler County,KS,0500000US20015,"Butler County, Kansas",Kansas
38.30204585,-96.59392864,Chase County,KS,0500000US20017,"Chase County, Kansas",Kansas
37.15005722,-96.24537826,Chautauqua County,KS,0500000US20019,"Chautauqua County, Kansas",Kansas
37.16930606,-94.84626897,Cherokee County,KS,0500000US20021,"Cherokee County, Kansas",Kansas
39.78586934,-101.7311042,Cheyenne County,KS,0500000US20023,"Cheyenne County, Kansas",Kansas
37.23552304,-99.82030769,Clark County,KS,0500000US20025,"Clark County, Kansas",Kansas
39.34971642,-97.16517223,Clay County,KS,0500000US20027,"Clay County, Kansas",Kansas
39.48029744,-97.64928191,Cloud County,KS,0500000US20029,"Cloud County, Kansas",Kansas
38.23683794,-95.73411178,Coffey County,KS,0500000US20031,"Coffey County, Kansas",Kansas
37.1912804,-99.27187147,Comanche County,KS,0500000US20033,"Comanche County, Kansas",Kansas
37.23775266,-96.83748918,Cowley County,KS,0500000US20035,"Cowley County, Kansas",Kansas
37.50731511,-94.85181137,Crawford County,KS,0500000US20037,"Crawford County, Kansas",Kansas
39.78475649,-100.4598995,Decatur County,KS,0500000US20039,"Decatur County, Kansas",Kansas
38.86650058,-97.15270279,Dickinson County,KS,0500000US20041,"Dickinson County, Kansas",Kansas
39.78808061,-95.14679424,Doniphan County,KS,0500000US20043,"Doniphan County, Kansas",Kansas
38.88465945,-95.2926063,Douglas County,KS,0500000US20045,"Douglas County, Kansas",Kansas
37.88764879,-99.31217083,Edwards County,KS,0500000US20047,"Edwards County, Kansas",Kansas
37.45368811,-96.24408665,Elk County,KS,0500000US20049,"Elk County, Kansas",Kansas
38.91475125,-99.31723162,Ellis County,KS,0500000US20051,"Ellis County, Kansas",Kansas
38.69662767,-98.20473029,Ellsworth County,KS,0500000US20053,"Ellsworth County, Kansas",Kansas
38.04430482,-100.7369908,Finney County,KS,0500000US20055,"Finney County, Kansas",Kansas
37.69170363,-99.88794238,Ford County,KS,0500000US20057,"Ford County, Kansas",Kansas
38.56451745,-95.28594824,Franklin County,KS,0500000US20059,"Franklin County, Kansas",Kansas
39.00238551,-96.7525022,Geary County,KS,0500000US20061,"Geary County, Kansas",Kansas
38.91609555,-100.4829047,Gove County,KS,0500000US20063,"Gove County, Kansas",Kansas
39.34971604,-99.88325263,Graham County,KS,0500000US20065,"Graham County, Kansas",Kansas
37.56219327,-101.3080213,Grant County,KS,0500000US20067,"Grant County, Kansas",Kansas
37.73819786,-100.4378629,Gray County,KS,0500000US20069,"Gray County, Kansas",Kansas
38.48053745,-101.8059684,Greeley County,KS,0500000US20071,"Greeley County, Kansas",Kansas
37.87778756,-96.23263567,Greenwood County,KS,0500000US20073,"Greenwood County, Kansas",Kansas
37.99915254,-101.7912565,Hamilton County,KS,0500000US20075,"Hamilton County, Kansas",Kansas
37.19160487,-98.07549558,Harper County,KS,0500000US20077,"Harper County, Kansas",Kansas
38.04321848,-97.42727144,Harvey County,KS,0500000US20079,"Harvey County, Kansas",Kansas
37.56225074,-100.8711918,Haskell County,KS,0500000US20081,"Haskell County, Kansas",Kansas
38.08748385,-99.897936,Hodgeman County,KS,0500000US20083,"Hodgeman County, Kansas",Kansas
39.41682012,-95.79366366,Jackson County,KS,0500000US20085,"Jackson County, Kansas",Kansas
39.23576477,-95.38344873,Jefferson County,KS,0500000US20087,"Jefferson County, Kansas",Kansas
39.78473208,-98.21834087,Jewell County,KS,0500000US20089,"Jewell County, Kansas",Kansas
38.88376851,-94.82226104,Johnson County,KS,0500000US20091,"Johnson County, Kansas",Kansas
38.00019653,-101.3198608,Kearny County,KS,0500000US20093,"Kearny County, Kansas",Kansas
37.55888482,-98.13633259,Kingman County,KS,0500000US20095,"Kingman County, Kansas",Kansas
37.55826392,-99.2860476,Kiowa County,KS,0500000US20097,"Kiowa County, Kansas",Kansas
37.19132735,-95.29757614,Labette County,KS,0500000US20099,"Labette County, Kansas",Kansas
38.48130472,-100.4663984,Lane County,KS,0500000US20101,"Lane County, Kansas",Kansas
39.19933452,-95.03791144,Leavenworth County,KS,0500000US20103,"Leavenworth County, Kansas",Kansas
39.04532807,-98.20769852,Lincoln County,KS,0500000US20105,"Lincoln County, Kansas",Kansas
38.2122719,-94.84293198,Linn County,KS,0500000US20107,"Linn County, Kansas",Kansas
38.91733655,-101.1483911,Logan County,KS,0500000US20109,"Logan County, Kansas",Kansas
38.45618714,-96.15263975,Lyon County,KS,0500000US20111,"Lyon County, Kansas",Kansas
38.39166665,-97.64807987,McPherson County,KS,0500000US20113,"McPherson County, Kansas",Kansas
38.35887244,-97.09689036,Marion County,KS,0500000US20115,"Marion County, Kansas",Kansas
39.78362605,-96.52293675,Marshall County,KS,0500000US20117,"Marshall County, Kansas",Kansas
37.23819641,-100.3661803,Meade County,KS,0500000US20119,"Meade County, Kansas",Kansas
38.56358323,-94.83805698,Miami County,KS,0500000US20121,"Miami County, Kansas",Kansas
39.39326593,-98.20936482,Mitchell County,KS,0500000US20123,"Mitchell County, Kansas",Kansas
37.1925238,-95.74287808,Montgomery County,KS,0500000US20125,"Montgomery County, Kansas",Kansas
38.68742925,-96.64984961,Morris County,KS,0500000US20127,"Morris County, Kansas",Kansas
37.19139597,-101.7992522,Morton County,KS,0500000US20129,"Morton County, Kansas",Kansas
39.78344761,-96.01410166,Nemaha County,KS,0500000US20131,"Nemaha County, Kansas",Kansas
37.55848541,-95.30679231,Neosho County,KS,0500000US20133,"Neosho County, Kansas",Kansas
38.47941878,-99.91617979,Ness County,KS,0500000US20135,"Ness County, Kansas",Kansas
39.78438533,-99.90347688,Norton County,KS,0500000US20137,"Norton County, Kansas",Kansas
38.65232892,-95.72694514,Osage County,KS,0500000US20139,"Osage County, Kansas",Kansas
39.350334,-98.7679898,Osborne County,KS,0500000US20141,"Osborne County, Kansas",Kansas
39.1325375,-97.65021577,Ottawa County,KS,0500000US20143,"Ottawa County, Kansas",Kansas
38.18133078,-99.23672935,Pawnee County,KS,0500000US20145,"Pawnee County, Kansas",Kansas
39.78458311,-99.34702212,Phillips County,KS,0500000US20147,"Phillips County, Kansas",Kansas
39.37900278,-96.34236499,Pottawatomie County,KS,0500000US20149,"Pottawatomie County, Kansas",Kansas
37.64773534,-98.73959571,Pratt County,KS,0500000US20151,"Pratt County, Kansas",Kansas
39.78524091,-101.0757051,Rawlins County,KS,0500000US20153,"Rawlins County, Kansas",Kansas
37.95295285,-98.08600666,Reno County,KS,0500000US20155,"Reno County, Kansas",Kansas
39.82779632,-97.65062277,Republic County,KS,0500000US20157,"Republic County, Kansas",Kansas
38.34714287,-98.20102996,Rice County,KS,0500000US20159,"Rice County, Kansas",Kansas
39.2965532,-96.73517698,Riley County,KS,0500000US20161,"Riley County, Kansas",Kansas
39.35022875,-99.32505712,Rooks County,KS,0500000US20163,"Rooks County, Kansas",Kansas
38.52316131,-99.30924095,Rush County,KS,0500000US20165,"Rush County, Kansas",Kansas
38.91477884,-98.76235102,Russell County,KS,0500000US20167,"Russell County, Kansas",Kansas
38.7838065,-97.64993064,Saline County,KS,0500000US20169,"Saline County, Kansas",Kansas
38.48216936,-100.906859,Scott County,KS,0500000US20171,"Scott County, Kansas",Kansas
37.68476156,-97.46096868,Sedgwick County,KS,0500000US20173,"Sedgwick County, Kansas",Kansas
37.1933028,-100.8512872,Seward County,KS,0500000US20175,"Seward County, Kansas",Kansas
39.04151376,-95.75653426,Shawnee County,KS,0500000US20177,"Shawnee County, Kansas",Kansas
39.35035777,-100.4418324,Sheridan County,KS,0500000US20179,"Sheridan County, Kansas",Kansas
39.35143369,-101.7199807,Sherman County,KS,0500000US20181,"Sherman County, Kansas",Kansas
39.78515636,-98.78547279,Smith County,KS,0500000US20183,"Smith County, Kansas",Kansas
38.03099854,-98.71744502,Stafford County,KS,0500000US20185,"Stafford County, Kansas",Kansas
37.56306139,-101.7841832,Stanton County,KS,0500000US20187,"Stanton County, Kansas",Kansas
37.19231795,-101.312047,Stevens County,KS,0500000US20189,"Stevens County, Kansas",Kansas
37.23727534,-97.47655021,Sumner County,KS,0500000US20191,"Sumner County, Kansas",Kansas
39.3509686,-101.0555313,Thomas County,KS,0500000US20193,"Thomas County, Kansas",Kansas
38.91432491,-99.87273584,Trego County,KS,0500000US20195,"Trego County, Kansas",Kansas
38.95329129,-96.20500454,Wabaunsee County,KS,0500000US20197,"Wabaunsee County, Kansas",Kansas
38.91666114,-101.763574,Wallace County,KS,0500000US20199,"Wallace County, Kansas",Kansas
39.78420129,-97.08754352,Washington County,KS,0500000US20201,"Washington County, Kansas",Kansas
38.48208454,-101.3473557,Wichita County,KS,0500000US20203,"Wichita County, Kansas",Kansas
37.55924149,-95.7433888,Wilson County,KS,0500000US20205,"Wilson County, Kansas",Kansas
37.88667021,-95.74016771,Woodson County,KS,0500000US20207,"Woodson County, Kansas",Kansas
39.11464534,-94.76447842,Wyandotte County,KS,0500000US20209,"Wyandotte County, Kansas",Kansas
37.10415345,-85.28064976,Adair County,KY,0500000US21001,"Adair County, Kentucky",Kentucky
36.75131655,-86.19041867,Allen County,KY,0500000US21003,"Allen County, Kentucky",Kentucky
38.00391341,-84.99100457,Anderson County,KY,0500000US21005,"Anderson County, Kentucky",Kentucky
37.05843193,-88.99934113,Ballard County,KY,0500000US21007,"Ballard County, Kentucky",Kentucky
36.96558117,-85.93366332,Barren County,KY,0500000US21009,"Barren County, Kentucky",Kentucky
38.14497369,-83.74266722,Bath County,KY,0500000US21011,"Bath County, Kentucky",Kentucky
36.73064825,-83.67409506,Bell County,KY,0500000US21013,"Bell County, Kentucky",Kentucky
38.96986448,-84.72784812,Boone County,KY,0500000US21015,"Boone County, Kentucky",Kentucky
